CABra ID  	 32
ANA ID    	 15910000
Longitude 	 -67.387   	 dd
Latitude  	 -9.06     	 dd
Area      	 35801.6254	 km²
Elevation 	 217.4242  	 m
 
PREC, TMIN, TMAX, RH, WIND and SRAD product are derived from the Xavier et al. (2016) dataset
ET product is derived from the GLEAM dataset
PET PM was estimated by Penman-Monteith method
PET PT was estimated by Priestley & Taylor method
PET HG was estimated by Hargreaves method
 
 Year	 Month	   Day	     PREC	       TMIN	       TMAX	         RH	       WIND	       SRAD	       ET	   PET PM	   PET PT	   PET HG
     	      	      	       mm	         °C	         °C	          %	      m s¯¹	     MJ m¯²	       mm	       mm	       mm	       mm
 1984	     5	    17	    0.669	     21.528	     30.372	     84.087	      1.150	     13.515	    3.177	    3.288	    4.225	    3.257
 1984	     5	    18	    3.516	     22.100	     32.288	     81.641	      0.892	     17.569	    3.904	    3.756	    5.395	    4.354
 1984	     5	    19	    2.975	     21.840	     31.611	     80.188	      0.830	     15.414	    3.973	    3.453	    4.773	    3.780
 1984	     5	    20	    3.727	     22.277	     31.716	     78.570	      0.494	     16.137	    4.010	    3.909	    4.988	    3.982
 1984	     5	    21	    2.209	     22.332	     32.634	     76.878	      0.504	     17.007	    3.728	    3.893	    5.252	    4.242
 1984	     5	    22	    5.721	     21.975	     30.793	     77.715	      0.506	     15.818	    3.853	    3.774	    4.867	    3.850
 1984	     5	    23	   19.494	     22.156	     28.941	     78.312	      0.747	      8.706	    5.640	    3.496	    2.942	    2.079
 1984	     5	    24	   15.958	     21.294	     30.288	     78.161	      0.890	     15.641	    3.024	    3.705	    4.783	    3.755
 1984	     5	    25	    1.039	     22.123	     31.151	     77.702	      0.502	     15.021	    3.991	    3.670	    4.660	    3.677
 1984	     5	    26	    4.543	     22.016	     32.403	     77.842	      0.582	     18.120	    3.637	    3.437	    5.543	    4.492
 1984	     5	    27	    4.304	     22.257	     32.720	     76.366	      0.252	     18.064	    3.325	    3.089	    5.543	    4.506
 1984	     5	    28	    4.190	     21.885	     32.106	     75.014	      0.435	     19.438	    3.686	    3.494	    5.896	    4.796
 1984	     5	    29	    1.599	     22.153	     32.040	     82.019	      0.621	     18.567	    4.205	    3.378	    5.659	    4.591
 1984	     5	    30	    6.899	     22.371	     31.616	     83.952	      0.287	     15.482	    4.379	    3.455	    4.800	    3.820
 1984	     5	    31	    5.426	     21.970	     31.508	     84.029	      0.834	     16.938	    3.834	    3.419	    5.184	    4.155
 1984	     6	     1	    1.914	     21.754	     32.898	     79.618	      0.711	     19.244	    3.174	    3.628	    5.860	    4.783
 1984	     6	     2	    0.002	     22.435	     31.471	     73.842	      0.884	     15.996	    3.884	    3.744	    4.938	    3.943
 1984	     6	     3	    3.969	     22.621	     32.033	     74.808	      0.583	     15.672	    4.139	    3.503	    4.866	    3.895
 1984	     6	     4	    0.001	     22.186	     33.071	     80.566	      0.502	     17.805	    2.713	    3.306	    5.473	    4.455
 1984	     6	     5	    0.082	     21.876	     32.485	     81.216	      0.693	     16.673	    3.405	    3.253	    5.130	    4.131
 1984	     6	     6	    0.559	     21.621	     32.710	     82.106	      0.804	     16.900	    3.225	    3.379	    5.191	    4.186
 1984	     6	     7	    0.238	     21.563	     29.137	     82.001	      0.627	     12.100	    3.049	    3.174	    3.815	    2.876
 1984	     6	     8	    0.316	     21.089	     31.407	     79.151	      0.691	     15.169	    3.475	    3.556	    4.666	    3.680
 1984	     6	     9	    4.289	     21.871	     32.551	     79.152	      0.518	     16.678	    3.765	    3.035	    5.132	    4.135
 1984	     6	    10	   11.817	     21.886	     31.117	     79.944	      0.561	     11.678	    3.746	    3.393	    3.737	    2.850
 1984	     6	    11	    0.148	     21.845	     31.101	     76.952	      0.686	     15.323	    2.808	    3.369	    4.723	    3.736
 1984	     6	    12	    0.218	     21.694	     32.295	     78.079	      0.753	     17.091	    3.054	    3.200	    5.233	    4.217
 1984	     6	    13	    0.599	     22.390	     32.931	     74.913	      0.768	     17.042	    3.627	    3.770	    5.258	    4.267
 1984	     6	    14	    4.255	     22.260	     32.916	     74.184	      0.528	     18.646	    3.360	    3.291	    5.704	    4.661
 1984	     6	    15	    0.000	     22.092	     33.457	     73.135	      0.763	     19.274	    3.104	    3.426	    5.892	    4.838
 1984	     6	    16	    0.048	     22.119	     34.029	     74.305	      0.891	     19.016	    3.010	    3.261	    5.838	    4.805
 1984	     6	    17	    0.041	     22.213	     32.911	     73.004	      0.486	     19.094	    3.022	    3.230	    5.828	    4.771
 1984	     6	    18	    0.001	     21.219	     33.737	     72.498	      0.753	     19.652	    2.868	    3.307	    5.977	    4.901
 1984	     6	    19	    0.000	     21.956	     33.682	     72.052	      0.654	     19.252	    2.881	    3.199	    5.888	    4.838
 1984	     6	    20	    0.000	     21.776	     32.206	     72.347	      0.609	     13.100	    2.945	    3.292	    4.133	    3.232
 1984	     6	    21	    0.054	     21.572	     32.523	     72.428	      0.690	     17.909	    2.761	    3.398	    5.461	    4.424
 1984	     6	    22	    0.001	     21.548	     33.899	     68.898	      0.698	     20.040	    2.820	    3.231	    6.105	    5.025
 1984	     6	    23	    0.000	     21.432	     29.985	     68.906	      0.497	     20.817	    3.053	    3.338	    6.173	    4.989
 1984	     6	    24	    0.000	     22.063	     33.147	     70.778	      0.456	     14.550	    2.878	    3.430	    4.557	    3.639
 1984	     6	    25	    0.005	     21.730	     32.455	     70.363	      0.359	     13.464	    2.568	    3.636	    4.236	    3.329
 1984	     6	    26	    0.001	     21.190	     33.081	     73.208	      0.577	     15.551	    2.488	    3.172	    4.808	    3.849
 1984	     6	    27	    0.001	     21.417	     33.528	     79.216	      0.705	     18.616	    2.811	    3.047	    5.685	    4.642
 1984	     6	    28	    0.000	     21.154	     34.015	     76.958	      0.680	     20.483	    2.860	    3.413	    6.222	    5.120
 1984	     6	    29	    0.000	     21.369	     33.419	     76.570	      0.605	     19.309	    3.087	    3.425	    5.876	    4.807
 1984	     6	    30	    0.000	     20.930	     33.834	     75.646	      0.222	     20.594	    3.018	    3.030	    6.239	    5.125
 1984	     7	     1	    0.000	     21.884	     31.927	     67.370	      0.527	     15.316	    2.800	    3.544	    4.740	    3.771
 1984	     7	     2	    0.225	     21.639	     32.571	     68.137	      0.595	     15.901	    3.639	    3.643	    4.909	    3.933
 1984	     7	     3	    1.545	     21.479	     33.609	     69.781	      0.522	     17.835	    3.245	    3.413	    5.471	    4.455
 1984	     7	     4	    0.011	     21.797	     32.530	     71.674	      0.812	     17.188	    2.902	    3.383	    5.271	    4.257
 1984	     7	     5	    0.095	     21.776	     32.678	     69.542	      0.621	     17.831	    2.710	    3.517	    5.454	    4.422
 1984	     7	     6	    0.007	     20.851	     33.057	     68.760	      0.505	     18.852	    2.601	    3.616	    5.720	    4.647
 1984	     7	     7	    0.050	     21.407	     34.096	     69.999	      0.700	     19.652	    3.036	    3.591	    6.000	    4.931
 1984	     7	     8	    0.000	     21.467	     34.201	     67.936	      0.317	     19.751	    2.614	    3.544	    6.034	    4.964
 1984	     7	     9	    0.048	     21.518	     33.491	     67.026	      0.332	     19.983	    2.903	    3.442	    6.079	    4.987
 1984	     7	    10	    0.001	     21.799	     32.872	     65.974	      0.437	     17.742	    2.582	    3.641	    5.438	    4.411
 1984	     7	    11	    0.000	     20.883	     32.857	     65.300	      0.658	     18.439	    2.806	    3.588	    5.602	    4.537
 1984	     7	    12	    0.000	     21.272	     33.119	     67.616	      0.526	     18.795	    2.935	    3.149	    5.724	    4.658
 1984	     7	    13	    0.000	     21.492	     33.526	     69.633	      0.636	     20.794	    2.929	    3.003	    6.312	    5.189
 1984	     7	    14	    0.000	     21.498	     33.713	     76.578	      0.433	     18.221	    2.965	    3.246	    5.589	    4.557
 1984	     7	    15	    0.011	     21.041	     32.515	     71.930	      0.531	     15.649	    2.585	    3.493	    4.826	    3.842
 1984	     7	    16	    0.376	     21.238	     32.731	     74.031	      0.552	     17.195	    3.053	    3.057	    5.267	    4.241
 1984	     7	    17	    0.572	     20.640	     32.776	     68.303	      0.391	     17.494	    2.853	    3.538	    5.332	    4.289
 1984	     7	    18	    0.084	     20.842	     32.112	     67.964	      0.743	     15.201	    3.048	    3.325	    4.690	    3.707
 1984	     7	    19	    0.233	     20.769	     30.411	     67.075	      0.832	     12.366	    2.205	    3.539	    3.891	    2.956
 1984	     7	    20	    0.010	     20.603	     32.419	     69.402	      0.452	     18.364	    2.532	    3.267	    5.564	    4.482
 1984	     7	    21	    0.367	     21.349	     33.295	     72.473	      0.298	     19.423	    2.855	    3.502	    5.916	    4.827
 1984	     7	    22	    0.048	     21.919	     32.498	     70.817	      0.757	     18.576	    2.676	    3.685	    5.673	    4.605
 1984	     7	    23	    0.000	     21.422	     33.676	     62.955	      0.583	     19.503	    3.123	    3.711	    5.955	    4.871
 1984	     7	    24	    0.000	     21.401	     33.233	     68.954	      0.730	     21.452	    3.114	    3.447	    6.494	    5.331
 1984	     7	    25	    0.031	     21.162	     32.015	     61.698	      0.739	     15.899	    3.608	    3.669	    4.895	    3.887
 1984	     7	    26	    2.899	     21.160	     33.009	     66.716	      0.524	     14.732	    3.393	    3.208	    4.595	    3.642
 1984	     7	    27	    0.740	     21.356	     31.911	     68.912	      0.414	     19.828	    3.468	    3.763	    5.989	    4.853
 1984	     7	    28	    0.841	     21.777	     32.167	     67.903	      0.475	     17.622	    3.133	    3.970	    5.398	    4.346
 1984	     7	    29	    0.001	     21.580	     33.780	     70.206	      0.527	     20.285	    2.935	    2.200	    6.192	    5.081
 1984	     7	    30	    0.000	     20.547	     33.975	     75.360	      0.566	     20.941	    3.026	    1.952	    6.348	    5.198
 1984	     7	    31	    0.000	     20.933	     33.229	     67.942	      0.616	     19.467	    3.071	    2.919	    5.920	    4.813
 1984	     8	     1	    0.060	     21.850	     33.214	     66.636	      0.514	     17.763	    2.821	    3.698	    5.472	    4.435
 1984	     8	     2	    0.575	     21.946	     32.645	     64.743	      0.699	     19.084	    3.270	    3.868	    5.832	    4.740
 1984	     8	     3	    2.624	     21.506	     31.694	     72.582	      0.755	     16.236	    3.000	    3.672	    4.999	    3.971
 1984	     8	     4	    0.280	     21.155	     33.375	     65.113	      0.542	     20.104	    2.605	    4.185	    6.117	    4.990
 1984	     8	     5	    0.000	     21.365	     33.731	     62.979	      0.485	     21.304	    3.099	    4.140	    6.480	    5.321
 1984	     8	     6	    0.032	     21.732	     34.128	     61.852	      1.039	     20.350	    2.608	    4.112	    6.235	    5.126
 1984	     8	     7	    0.001	     21.776	     34.710	     60.663	      0.695	     20.736	    3.006	    4.055	    6.369	    5.259
 1984	     8	     8	    0.000	     21.579	     34.608	     60.733	      0.925	     22.105	    3.245	    4.381	    6.755	    5.588
 1984	     8	     9	    0.000	     21.259	     34.182	     58.678	      0.801	     20.733	    2.750	    4.486	    6.332	    5.198
 1984	     8	    10	    0.000	     21.739	     34.212	     58.629	      0.764	     19.729	    2.640	    4.361	    6.064	    4.974
 1984	     8	    11	    0.001	     22.135	     34.040	     58.839	      0.655	     18.589	    2.885	    4.301	    5.748	    4.698
 1984	     8	    12	    0.000	     22.089	     33.549	     60.480	      0.740	     18.506	    3.021	    4.015	    5.710	    4.650
 1984	     8	    13	    0.000	     21.606	     33.865	     71.458	      0.572	     18.909	    2.885	    3.883	    5.818	    4.742
 1984	     8	    14	    0.000	     21.942	     32.903	     68.207	      0.699	     15.360	    2.942	    3.954	    4.807	    3.826
 1984	     8	    15	    0.127	     21.209	     33.713	     62.005	      1.020	     18.526	    2.722	    4.309	    5.693	    4.618
 1984	     8	    16	    0.190	     21.841	     31.837	     58.142	      0.789	     12.030	    2.226	    4.476	    3.870	    2.958
 1984	     8	    17	    0.436	     21.298	     31.907	     63.057	      0.719	     14.150	    3.792	    3.827	    4.437	    3.460
 1984	     8	    18	    2.153	     21.586	     31.138	     63.665	      0.432	     11.338	    3.034	    3.887	    3.669	    2.758
 1984	     8	    19	    4.138	     21.625	     32.740	     62.245	      0.693	     13.632	    3.471	    3.680	    4.319	    3.377
 1984	     8	    20	    4.822	     21.701	     33.397	     65.451	      0.722	     20.892	    3.100	    4.027	    6.378	    5.218
 1984	     8	    21	    1.218	     21.850	     33.461	     68.525	      0.663	     18.988	    3.596	    3.883	    5.845	    4.754
 1984	     8	    22	    4.129	     21.764	     33.950	     88.624	      0.931	     18.868	    2.650	    2.117	    5.822	    4.745
 1984	     8	    23	    0.158	     22.243	     34.044	     78.304	      0.836	     19.907	    3.459	    3.148	    6.140	    5.038
 1984	     8	    24	    1.862	     21.941	     34.681	     79.192	      0.723	     21.275	    3.693	    3.223	    6.545	    5.403
 1984	     8	    25	    3.210	     22.126	     33.497	     89.376	      0.694	     19.233	    2.503	    2.602	    5.929	    4.832
 1984	     8	    26	    7.174	     20.354	     26.776	     69.868	      2.124	     10.149	    4.371	    2.856	    3.280	    2.312
 1984	     8	    27	    0.000	     19.743	     30.215	     62.055	      1.194	     19.962	    3.563	    3.756	    5.936	    4.703
 1984	     8	    28	    0.000	     19.648	     32.306	     63.354	      0.730	     19.901	    3.584	    3.750	    5.990	    4.798
 1984	     8	    29	    0.220	     21.082	     31.304	     60.842	      0.589	     15.911	    3.143	    4.142	    4.913	    3.856
 1984	     8	    30	    0.000	     21.222	     31.393	     65.267	      0.521	     14.360	    3.394	    4.134	    4.495	    3.489
 1984	     8	    31	    1.510	     21.147	     32.201	     71.254	      0.519	     17.278	    4.386	    4.024	    5.315	    4.233
 1984	     9	     1	   13.764	     20.976	     31.256	     67.981	      0.612	     12.414	    3.854	    4.142	    3.956	    3.003
 1984	     9	     2	    0.331	     20.579	     30.140	     65.912	      0.440	     12.966	    3.028	    3.541	    4.079	    3.082
 1984	     9	     3	    1.884	     20.906	     30.662	     65.672	      0.693	     11.552	    3.652	    4.517	    3.716	    2.773
 1984	     9	     4	   17.760	     20.980	     28.919	     62.435	      0.766	      9.838	    3.385	    4.157	    3.244	    2.316
 1984	     9	     5	    5.809	     20.830	     31.290	     65.217	      0.860	     15.241	    2.844	    3.701	    4.727	    3.682
 1984	     9	     6	    1.220	     21.323	     33.627	     70.136	      0.521	     20.739	    4.197	    3.159	    6.343	    5.172
 1984	     9	     7	   10.337	     21.466	     31.385	     87.029	      0.713	     17.989	    3.482	    2.870	    5.508	    4.382
 1984	     9	     8	    4.636	     21.497	     30.786	     83.649	      0.400	     13.353	    4.030	    2.393	    4.225	    3.232
 1984	     9	     9	    9.142	     21.584	     32.100	     75.040	      0.700	     17.234	    3.447	    3.911	    5.323	    4.238
 1984	     9	    10	    0.094	     21.643	     32.191	     66.680	      0.808	     14.146	    3.628	    4.231	    4.470	    3.484
 1984	     9	    11	    0.704	     21.751	     32.628	     62.880	      0.735	     16.131	    4.051	    4.536	    5.034	    3.997
 1984	     9	    12	   29.788	     21.711	     31.807	     63.592	      0.661	     13.252	    3.498	    3.984	    4.221	    3.252
 1984	     9	    13	    2.238	     21.764	     33.038	     64.261	      0.774	     19.443	    3.476	    4.430	    5.978	    4.841
 1984	     9	    14	    2.690	     21.829	     32.250	     63.326	      0.641	     17.288	    4.497	    4.626	    5.353	    4.270
 1984	     9	    15	    8.127	     22.182	     32.183	     65.158	      0.759	     16.819	    3.681	    4.208	    5.233	    4.167
 1984	     9	    16	    6.224	     21.996	     32.575	     73.878	      0.687	     16.822	    4.214	    3.533	    5.237	    4.177
 1984	     9	    17	    3.046	     22.027	     33.286	     84.546	      1.008	     17.250	    4.064	    2.269	    5.376	    4.319
 1984	     9	    18	    8.251	     21.973	     32.512	     71.941	      0.821	     14.881	    3.770	    4.375	    4.694	    3.692
 1984	     9	    19	    0.005	     21.898	     32.827	     66.657	      0.872	     17.147	    3.635	    4.526	    5.333	    4.265
 1984	     9	    20	    0.346	     22.373	     33.554	     71.464	      0.734	     21.341	    3.705	    3.494	    6.563	    5.379
 1984	     9	    21	    3.630	     22.288	     34.504	     82.331	      1.029	     23.471	    4.195	    3.133	    7.212	    5.972
 1984	     9	    22	    4.992	     22.248	     32.821	     79.237	      0.551	     14.572	    2.861	    3.213	    4.623	    3.639
 1984	     9	    23	    5.114	     22.096	     33.201	     77.779	      0.878	     18.606	    4.425	    4.179	    5.763	    4.658
 1984	     9	    24	   11.731	     21.436	     31.103	     75.979	      1.177	     12.175	    3.957	    4.086	    3.915	    2.955
 1984	     9	    25	    4.087	     21.378	     32.774	     76.349	      0.835	     21.417	    3.548	    3.855	    6.521	    5.294
 1984	     9	    26	    0.429	     22.369	     34.143	     73.752	      0.663	     23.979	    4.099	    4.089	    7.352	    6.083
 1984	     9	    27	    0.440	     22.337	     34.716	     86.462	      0.867	     23.256	    4.493	    3.149	    7.162	    5.934
 1984	     9	    28	    6.473	     22.733	     33.324	     76.738	      1.074	     17.638	    3.955	    2.751	    5.516	    4.453
 1984	     9	    29	    3.054	     22.511	     33.076	     69.261	      0.833	     19.459	    4.381	    4.544	    6.020	    4.887
 1984	     9	    30	    5.879	     22.284	     33.033	     60.368	      0.473	     15.666	    4.751	    5.231	    4.938	    3.923
 1984	    10	     1	   14.754	     22.307	     34.004	     77.085	      0.661	     20.823	    4.470	    3.161	    6.431	    5.271
 1984	    10	     2	    7.863	     22.408	     33.520	     71.908	      0.802	     18.137	    4.460	    4.441	    5.653	    4.572
 1984	    10	     3	    4.797	     22.560	     33.915	     70.934	      0.751	     17.729	    4.646	    4.669	    5.551	    4.496
 1984	    10	     4	    3.452	     22.111	     33.894	     75.195	      0.674	     18.876	    4.971	    3.941	    5.863	    4.762
 1984	    10	     5	    5.140	     22.231	     33.039	     67.337	      0.599	     17.043	    4.793	    4.592	    5.326	    4.265
 1984	    10	     6	    1.907	     21.928	     34.362	     66.429	      0.710	     19.919	    4.569	    4.757	    6.169	    5.041
 1984	    10	     7	    4.996	     22.178	     32.862	     71.728	      0.677	     16.636	    4.242	    4.879	    5.207	    4.153
 1984	    10	     8	   12.342	     21.663	     32.951	     76.742	      0.803	     15.907	    4.404	    4.110	    4.988	    3.952
 1984	    10	     9	    8.609	     22.086	     33.109	     77.945	      0.624	     19.030	    4.760	    3.417	    5.887	    4.759
 1984	    10	    10	    2.900	     22.137	     34.639	     69.573	      0.932	     22.697	    4.920	    4.862	    6.992	    5.774
 1984	    10	    11	    3.929	     22.700	     31.645	     75.791	      0.678	     14.163	    5.228	    4.393	    4.511	    3.509
 1984	    10	    12	   15.018	     22.624	     33.535	     80.280	      0.896	     13.739	    5.219	    2.692	    4.416	    3.472
 1984	    10	    13	   10.633	     22.477	     31.259	     77.088	      0.850	     14.564	    3.940	    3.095	    4.610	    3.583
 1984	    10	    14	    3.564	     22.071	     33.337	     77.278	      0.599	     15.820	    4.749	    4.552	    4.984	    3.965
 1984	    10	    15	    7.656	     22.644	     33.481	     81.513	      0.454	     16.527	    4.579	    3.380	    5.206	    4.175
 1984	    10	    16	    6.596	     22.701	     31.876	     78.188	      0.648	     17.215	    4.927	    3.086	    5.367	    4.275
 1984	    10	    17	   10.599	     22.351	     30.647	     78.085	      0.459	     14.004	    3.953	    3.625	    4.442	    3.417
 1984	    10	    18	    1.878	     22.243	     31.318	     91.869	      0.543	     15.235	    4.675	    2.447	    4.790	    3.741
 1984	    10	    19	    9.889	     22.266	     31.867	     81.327	      0.578	     13.533	    3.259	    3.689	    4.328	    3.344
 1984	    10	    20	    1.835	     22.296	     33.650	     77.665	      0.861	     19.369	    4.156	    3.841	    6.008	    4.883
 1984	    10	    21	    5.135	     22.602	     33.979	     88.127	      0.651	     19.014	    3.399	    2.805	    5.926	    4.827
 1984	    10	    22	    4.906	     23.392	     33.042	     86.090	      1.124	     16.470	    4.355	    2.733	    5.206	    4.175
 1984	    10	    23	    2.438	     23.242	     32.432	     88.282	      0.778	     19.718	    3.930	    2.440	    6.109	    4.957
 1984	    10	    24	    1.386	     22.705	     34.386	     86.749	      0.786	     18.463	    4.198	    3.028	    5.782	    4.713
 1984	    10	    25	    3.724	     23.059	     31.717	     85.555	      0.876	     14.694	    4.418	    3.291	    4.673	    3.658
 1984	    10	    26	   10.161	     22.938	     30.959	     83.928	      0.907	      9.918	    3.251	    3.229	    3.342	    2.445
 1984	    10	    27	    6.242	     22.840	     32.916	     89.084	      0.299	     15.421	    3.442	    2.288	    4.890	    3.880
 1984	    10	    28	   15.931	     21.709	     29.839	     84.189	      0.538	      9.811	    2.939	    3.151	    3.278	    2.355
 1984	    10	    29	   15.943	     21.563	     30.269	     77.680	      0.635	     11.354	    3.721	    3.828	    3.694	    2.734
 1984	    10	    30	    6.022	     21.865	     32.609	     82.563	      0.943	     16.248	    3.669	    3.236	    5.087	    4.031
 1984	    10	    31	   14.793	     21.835	     32.080	     82.601	      0.756	     14.865	    3.959	    4.200	    4.690	    3.665
 1984	    11	     1	    1.951	     22.455	     33.858	     84.755	      0.709	     20.155	    3.885	    4.107	    6.246	    5.102
 1984	    11	     2	   19.008	     22.764	     33.629	     79.798	      0.911	     21.357	    4.406	    3.169	    6.597	    5.411
 1984	    11	     3	    0.132	     22.599	     33.423	     77.871	      1.121	     22.440	    3.939	    2.913	    6.896	    5.663
 1984	    11	     4	    0.728	     22.914	     33.722	     86.603	      1.351	     20.151	    3.339	    3.805	    6.258	    5.119
 1984	    11	     5	    1.698	     22.819	     34.648	     81.505	      0.892	     21.977	    4.965	    4.651	    6.813	    5.633
 1984	    11	     6	    8.324	     24.559	     32.045	     76.386	      0.589	     15.319	    4.774	    5.221	    4.898	    3.890
 1984	    11	     7	   23.511	     22.088	     31.365	     76.537	      0.704	     10.564	    4.074	    4.315	    3.501	    2.591
 1984	    11	     8	   11.058	     24.137	     32.916	     73.415	      0.800	     15.527	    3.781	    4.172	    4.959	    3.962
 1984	    11	     9	    1.868	     22.364	     33.081	     78.221	      0.775	     12.692	    4.287	    4.629	    4.112	    3.182
 1984	    11	    10	    5.071	     22.224	     32.361	     79.831	      0.643	     19.489	    4.971	    3.464	    6.005	    4.840
 1984	    11	    11	    4.968	     22.370	     33.919	     77.915	      0.554	     17.142	    4.766	    4.229	    5.382	    4.338
 1984	    11	    12	    5.868	     22.620	     33.038	     80.647	      1.026	     19.597	    5.109	    3.346	    6.069	    4.925
 1984	    11	    13	   18.802	     22.178	     31.267	     89.076	      0.964	     11.920	    2.877	    2.351	    3.875	    2.923
 1984	    11	    14	   11.782	     21.782	     32.820	     83.535	      0.701	     23.291	    4.804	    2.663	    7.084	    5.786
 1984	    11	    15	    1.128	     22.661	     32.261	     80.743	      0.870	     13.542	    4.959	    4.632	    4.348	    3.376
 1984	    11	    16	   15.192	     21.888	     32.907	     79.985	      0.577	     19.379	    4.656	    4.659	    5.977	    4.824
 1984	    11	    17	   10.476	     22.464	     31.649	     82.367	      1.108	     14.116	    4.433	    3.745	    4.493	    3.488
 1984	    11	    18	    8.808	     22.541	     33.004	     85.761	      0.954	     19.061	    4.281	    3.328	    5.913	    4.785
 1984	    11	    19	   20.093	     22.178	     34.616	     82.767	      0.831	     23.316	    5.283	    3.887	    7.176	    5.933
 1984	    11	    20	    4.529	     22.412	     34.968	     84.626	      0.693	     22.722	    3.517	    3.325	    7.025	    5.818
 1984	    11	    21	    9.039	     22.561	     34.686	     79.270	      0.880	     20.230	    4.103	    2.712	    6.295	    5.173
 1984	    11	    22	    4.911	     22.575	     34.747	     91.101	      1.001	     23.830	    5.572	    2.565	    7.349	    6.099
 1984	    11	    23	    4.570	     22.449	     35.007	     79.224	      0.777	     21.639	    4.221	    3.802	    6.711	    5.546
 1984	    11	    24	    0.536	     22.913	     35.297	     73.535	      1.165	     20.938	    4.008	    4.918	    6.532	    5.409
 1984	    11	    25	    9.793	     22.432	     33.149	     84.349	      0.643	     18.623	    4.991	    3.304	    5.788	    4.677
 1984	    11	    26	    6.034	     22.345	     33.735	     81.648	      0.899	     15.866	    4.127	    4.053	    5.015	    4.006
 1984	    11	    27	    9.846	     22.513	     31.641	     81.752	      0.850	     11.124	    3.970	    4.232	    3.667	    2.750
 1984	    11	    28	   26.479	     21.431	     31.033	     86.184	      0.670	     12.050	    4.488	    2.936	    3.888	    2.923
 1984	    11	    29	    9.222	     21.509	     32.956	     83.766	      0.535	     18.259	    4.643	    2.690	    5.647	    4.529
 1984	    11	    30	    5.338	     22.346	     33.574	     84.398	      1.230	     17.915	    4.561	    3.267	    5.594	    4.515
 1984	    12	     1	    6.574	     22.350	     32.178	     88.930	      0.756	     11.852	    3.989	    2.480	    3.869	    2.942
 1984	    12	     2	   12.486	     22.443	     30.332	     88.842	      0.443	     12.924	    4.247	    2.580	    4.145	    3.146
 1984	    12	     3	    8.285	     22.209	     31.224	     88.111	      0.511	     13.914	    3.691	    3.115	    4.423	    3.412
 1984	    12	     4	    6.585	     22.209	     31.907	     82.285	      0.699	     14.177	    3.703	    3.914	    4.507	    3.503
 1984	    12	     5	    8.023	     22.310	     33.268	     84.563	      0.763	     20.636	    3.928	    3.373	    6.360	    5.182
 1984	    12	     6	    3.578	     22.379	     32.396	     87.808	      0.535	     15.927	    3.847	    2.777	    5.008	    3.964
 1984	    12	     7	    3.487	     23.113	     31.000	     88.820	      0.552	     12.945	    4.423	    2.527	    4.178	    3.198
 1984	    12	     8	   17.218	     22.322	     30.761	     84.452	      0.504	     10.024	    4.185	    3.013	    3.355	    2.448
 1984	    12	     9	   19.506	     22.808	     32.675	     86.408	      0.279	     12.370	    4.007	    2.397	    4.029	    3.103
 1984	    12	    10	   11.201	     22.743	     31.920	     89.757	      0.712	     14.213	    3.375	    2.499	    4.532	    3.533
 1984	    12	    11	   16.833	     22.542	     31.983	     84.120	      1.047	     11.583	    4.112	    3.706	    3.797	    2.875
 1984	    12	    12	    6.724	     22.288	     32.753	     83.493	      0.775	     18.340	    5.138	    3.460	    5.692	    4.578
 1984	    12	    13	    4.610	     22.641	     34.079	     82.291	      0.778	     19.450	    5.052	    3.631	    6.056	    4.945
 1984	    12	    14	    4.893	     23.270	     33.942	     88.157	      0.671	     18.940	    3.819	    2.984	    5.927	    4.841
 1984	    12	    15	    9.774	     22.863	     34.183	     86.052	      0.536	     12.922	    4.457	    3.840	    4.199	    3.297
 1984	    12	    16	   10.552	     22.860	     33.512	     81.783	      0.767	     20.225	    4.156	    3.910	    6.271	    5.123
 1984	    12	    17	    6.156	     23.072	     33.661	     89.161	      0.931	     15.509	    3.963	    2.336	    4.934	    3.944
 1984	    12	    18	    6.707	     22.375	     33.434	     83.343	      0.687	     15.959	    4.482	    4.712	    5.036	    4.018
 1984	    12	    19	    9.894	     22.233	     34.098	     77.271	      0.811	     17.253	    4.172	    5.148	    5.413	    4.368
 1984	    12	    20	    3.386	     22.671	     30.397	     75.415	      0.675	     16.212	    4.480	    5.175	    5.056	    3.960
 1984	    12	    21	   10.481	     20.909	     32.297	     84.392	      0.415	     14.970	    3.565	    2.597	    4.694	    3.661
 1984	    12	    22	    1.138	     21.959	     31.840	     80.441	      0.564	     19.063	    3.493	    4.413	    5.859	    4.693
 1984	    12	    23	   13.440	     22.300	     32.061	     76.551	      0.566	     13.929	    4.378	    5.125	    4.443	    3.451
 1984	    12	    24	    0.639	     21.824	     33.255	     87.111	      0.664	     21.965	    3.619	    3.588	    6.722	    5.485
 1984	    12	    25	    7.443	     22.342	     32.417	     80.469	      0.713	     16.022	    4.756	    3.054	    5.035	    3.988
 1984	    12	    26	    3.996	     22.132	     32.400	     80.908	      0.657	     16.836	    3.568	    3.774	    5.255	    4.179
 1984	    12	    27	    5.879	     22.416	     32.845	     85.944	      0.743	     15.261	    5.100	    3.820	    4.831	    3.819
 1984	    12	    28	    6.742	     22.362	     31.855	     86.685	      0.736	     14.131	    4.335	    4.071	    4.498	    3.495
 1984	    12	    29	   15.805	     22.177	     29.486	     85.199	      0.600	     12.242	    4.084	    3.798	    3.942	    2.942
