"Stations_id","Referenzjahr","Qualitaetsniveau","Objekt_id","Phase_id","Eintrittsdatum","Eintrittsdatum_QB","Date","Year","Month","Day","rad_global_apr","soil_moist_apr","precip_apr","temp_max_apr","temp_min_apr","Bundesland","Hoehe","Lon","Lat","Naturraumgruppe","Stationsname","Apfelbluete"
9238,2023,10,311,5,20230501,1,2023-05-01,2023,5,1,100.817543029785,98.8494033813477,72.4525985717773,12.1424461364746,2.18825702667236,"Nordrhein-Westfalen ",240,8.15,51.3833,"Bergisch-Sauerländisches Gebirge","Oeventrop ",121
9238,2024,10,311,5,20240407,1,2024-04-07,2024,4,7,98.2082290649414,99.6641159057617,89.390625,14.4424468994141,4.95474014282227,"Nordrhein-Westfalen ",240,8.15,51.3833,"Bergisch-Sauerländisches Gebirge","Oeventrop ",97
9256,2023,10,311,5,20230508,1,2023-05-08,2023,5,8,98.7670974731445,101.57349395752,61.8527565002441,10.8459991455078,2.04243431091309,"Nordrhein-Westfalen ",410,8.7,51.2,"Bergisch-Sauerländisches Gebirge","Medebach",128
9256,2024,10,311,5,20240409,1,2024-04-09,2024,4,9,102.569366455078,101.077033996582,62.7738227844238,13.3877777099609,4.42679710388184,"Nordrhein-Westfalen ",410,8.7,51.2,"Bergisch-Sauerländisches Gebirge","Medebach",99
9268,2023,10,311,5,20230429,1,2023-04-29,2023,4,29,111.919502258301,96,51.5331153869629,13.1055709838867,3.2402400970459,"Nordrhein-Westfalen ",110,8.5167,51.6333,"Westfälische Tieflandsbucht ","Geseke",119
9269,2025,1,311,5,20250402,1,2025-04-02,2025,4,2,148.704147338867,66,46.4693450927734,17.5,4.18586578369141,"Nordrhein-Westfalen ",75,8.35,51.6667,"Westfälische Tieflandsbucht ","Lippstadt ",92
9291,2023,10,311,5,20230425,1,2023-04-25,2023,4,25,95.6273498535156,101,83.8490753173828,11.0867805480957,2.3262020111084,"Nordrhein-Westfalen ",380,8.2833,51.15,"Bergisch-Sauerländisches Gebirge","Schmallenberg ",115
9291,2024,10,311,5,20240412,1,2024-04-12,2024,4,12,97.26171875,101,93.4619064331055,13.2867797851563,4.4995304107666,"Nordrhein-Westfalen ",380,8.2833,51.15,"Bergisch-Sauerländisches Gebirge","Schmallenberg ",102
9293,2023,10,311,5,20230427,1,2023-04-27,2023,4,27,96.8346557617188,101.597549438477,78.0210266113281,11.214794921875,1.57400274276733,"Nordrhein-Westfalen ",350,8.1167,51.1833,"Bergisch-Sauerländisches Gebirge","Oedingen",117
9293,2024,10,311,5,20240425,1,2024-04-25,2024,4,25,96.8395614624023,101.597549438477,94.7384262084961,13.314794921875,3.92615737915039,"Nordrhein-Westfalen ",350,8.1167,51.1833,"Bergisch-Sauerländisches Gebirge","Oedingen",115
9303,2023,10,311,5,20230513,1,2023-05-13,2023,5,13,96.1633453369141,103,88.3383407592773,10.5675354003906,1.62577648162842,"Nordrhein-Westfalen ",410,8.15,51.0333,"Bergisch-Sauerländisches Gebirge","Kirchhundem-Heinsberg ",133
9303,2024,10,311,5,20240430,1,2024-04-30,2024,4,30,97.7802886962891,102,98.549072265625,12.7675354003906,3.93562850952148,"Nordrhein-Westfalen ",410,8.15,51.0333,"Bergisch-Sauerländisches Gebirge","Kirchhundem-Heinsberg ",120
9309,2023,10,311,5,20230507,1,2023-05-07,2023,5,7,100.743934631348,102.854850769043,95.1933212280273,10.7219200134277,2.30736598968506,"Nordrhein-Westfalen ",350,8.15,50.7167,"Westerwald","Niederdresselndorf",127
9314,2023,10,311,5,20230503,1,2023-05-03,2023,5,3,101.805526733398,100,91.0014572143555,12.150708770752,3.23299255371094,"Nordrhein-Westfalen ",320,7.8667,50.9,"Bergisch-Sauerländisches Gebirge","Freudenberg/Westf.",123
9314,2024,10,311,5,20240411,1,2024-04-11,2024,4,11,98.2568206787109,98.3992767333984,98.4487533569336,14.2329925537109,5.33299255371094,"Nordrhein-Westfalen ",320,7.8667,50.9,"Bergisch-Sauerländisches Gebirge","Freudenberg/Westf.",101
9326,2023,10,311,5,20230427,1,2023-04-27,2023,4,27,105.749069213867,98.1374130249023,62.394645690918,12.2935935974121,1.62015171051025,"Nordrhein-Westfalen ",200,8.0539,51.4996,"Bergisch-Sauerländisches Gebirge","Günne ",117
9326,2024,10,311,5,20240402,1,2024-04-02,2024,4,2,101.55012512207,99.1374130249023,86.0008010864258,14.6009185791016,5.12015190124512,"Nordrhein-Westfalen ",200,8.0539,51.4996,"Bergisch-Sauerländisches Gebirge","Günne ",92
9360,2023,10,311,5,20230424,1,2023-04-24,2023,4,24,107.782279968262,99.0774078369141,95.8574905395508,12.4987396240234,3.20687294006348,"Nordrhein-Westfalen ",170,7.3333,51.3167,"Bergisch-Sauerländisches Gebirge","Gevelsberg",114
9360,2024,10,311,5,20240401,1,2024-04-01,2024,4,1,101.343818664551,99.1554946899414,120.793449401855,14.6987396240234,6.40780944824219,"Nordrhein-Westfalen ",170,7.3333,51.3167,"Bergisch-Sauerländisches Gebirge","Gevelsberg",91
9360,2025,1,311,5,20250409,1,2025-04-09,2025,4,9,142.458160400391,69.077751159668,81.8531723022461,16.9992080688477,4.60687294006348,"Nordrhein-Westfalen ",170,7.3333,51.3167,"Bergisch-Sauerländisches Gebirge","Gevelsberg",99
9374,2023,10,311,5,20230428,1,2023-04-28,2023,4,28,108.12671661377,96,52.9539108276367,13.3888031005859,3.5,"Nordrhein-Westfalen ",60,7.6667,51.5833,"Westfälische Tieflandsbucht ","Kamen (Ph)",118
9374,2024,10,311,5,20240414,1,2024-04-14,2024,4,14,102.555290222168,97.4284439086914,78.9454498291016,15.5676864624023,6.7,"Nordrhein-Westfalen ",60,7.6667,51.5833,"Westfälische Tieflandsbucht ","Kamen (Ph)",104
9376,2025,1,311,5,20250411,1,2025-04-11,2025,4,11,145.726196289062,67,60.5193405151367,17.5805435180664,4.34009399414063,"Nordrhein-Westfalen ",100,7.7667,51.6,"Westfälische Tieflandsbucht ","Bönen ",101
9385,2023,10,311,5,20230425,1,2023-04-25,2023,4,25,111.468734741211,94,58.1168403625488,14.4200637817383,4.27993659973145,"Hessen",100,8.7821,50.0852,"Rhein-Main-Tiefland ","Offenbach-Wetterpark (Ph) ",115
9385,2024,10,311,5,20240407,1,2024-04-07,2024,4,7,118.08570098877,88,40.1168403625488,17.0200637817383,5.80902976989746,"Hessen",100,8.7821,50.0852,"Rhein-Main-Tiefland ","Offenbach-Wetterpark (Ph) ",97
9385,2025,1,311,5,20250410,1,2025-04-10,2025,4,10,145.600433349609,66.8000793457031,38.9362449645996,18.9200637817383,5.07993659973144,"Hessen",100,8.7821,50.0852,"Rhein-Main-Tiefland ","Offenbach-Wetterpark (Ph) ",100
9389,2023,10,311,5,20230422,1,2023-04-22,2023,4,22,106.902160644531,97.0192565917969,63.0123672485352,12.332844543457,2.83484153747559,"Hessen",280,9.4667,50.75,"Osthessisches Bergland","Grebenau (Ph) ",112
9389,2024,10,311,5,20240412,1,2024-04-12,2024,4,12,118.468658447266,91.0192565917969,57.9847946166992,15.332844543457,4.93484153747559,"Hessen",280,9.4667,50.75,"Osthessisches Bergland","Grebenau (Ph) ",102
9395,2023,10,311,5,20230507,1,2023-05-07,2023,5,7,105.571990966797,100.743270874023,90.8901519775391,11.1009086608887,2.63766059875488,"Hessen",410,9.2,50.65,"Osthessisches Bergland","Feldatal-Windhausen ",127
9395,2024,10,311,5,20240412,1,2024-04-12,2024,4,12,118.239585876465,95.7432708740234,71.1009826660156,13.8009078979492,4.53766059875488,"Hessen",410,9.2,50.65,"Osthessisches Bergland","Feldatal-Windhausen ",102
9401,2023,10,311,5,20230424,1,2023-04-24,2023,4,24,114.28776550293,96.3069305419922,92.4067001342773,13.5934219360352,3.96443519592285,"Hessen",210,8.65,49.6667,"Odenwald, Spessart und Südrhön","Unter-Hambach ",114
9401,2024,10,311,5,20240405,1,2024-04-05,2024,4,5,119.440002441406,90.052131652832,74.5070953369141,16.1934219360352,5.46443519592285,"Hessen",210,8.65,49.6667,"Odenwald, Spessart und Südrhön","Unter-Hambach ",95
9405,2023,10,311,5,20230411,1,2023-04-11,2023,4,11,117.486274719238,94,48.7672920227051,14.8,4.4,"Hessen",90,8.4541,49.6061,"Nördliches Oberrheintiefland","Lampertheim (Ph)",101
9405,2024,10,311,5,20240408,1,2024-04-08,2024,4,8,123.542175292969,88,41.6307525634766,17.2,6.1,"Hessen",90,8.4541,49.6061,"Nördliches Oberrheintiefland","Lampertheim (Ph)",98
9416,2023,10,311,5,20230429,1,2023-04-29,2023,4,29,106.167655944824,97.7478485107422,73.0280990600586,12.3224761962891,3.44926452636719,"Hessen",240,9.1333,50.45,"Osthessisches Bergland","Eichelsachsen ",119
9416,2024,10,311,5,20240406,1,2024-04-06,2024,4,6,116.952789306641,91.7739486694336,66.2611846923828,15.0224761962891,5.34926452636719,"Hessen",240,9.1333,50.45,"Osthessisches Bergland","Eichelsachsen ",96
9429,2023,10,311,5,20230422,1,2023-04-22,2023,4,22,115.817718505859,94,62.9494323730469,14.5999572753906,4.49995651245117,"Hessen",100,8.6,49.8,"Nördliches Oberrheintiefland","Pfungstadt",112
9429,2024,10,311,5,20240408,1,2024-04-08,2024,4,8,119.376068115234,88,48.9498672485352,17.1999572753906,5.69995651245117,"Hessen",100,8.6,49.8,"Nördliches Oberrheintiefland","Pfungstadt",98
9436,2023,10,311,5,20230429,1,2023-04-29,2023,4,29,112.793060302734,96.8540802001953,65.2836990356445,13.2564041137695,3.22387466430664,"Hessen",260,9.0167,49.8667,"Odenwald, Spessart und Südrhön","Dorndiel",119
9436,2024,10,311,5,20240407,1,2024-04-07,2024,4,7,117.090156555176,89.8540802001953,57.7472915649414,15.8173034667969,4.85364036560059,"Hessen",260,9.0167,49.8667,"Odenwald, Spessart und Südrhön","Dorndiel",97
9444,2023,10,311,5,20230414,1,2023-04-14,2023,4,14,112.421569824219,95.0481262207031,56.1044960021973,14.1305419921875,3.38815460205078,"Hessen",150,9,49.9167,"Rhein-Main-Tiefland ","Schaafheim",104
9444,2024,10,311,5,20240402,1,2024-04-02,2024,4,2,116.217002868652,88.0481262207031,47.6238746643066,16.6305419921875,5.08585968017578,"Hessen",150,9,49.9167,"Rhein-Main-Tiefland ","Schaafheim",92
9444,2025,1,311,5,20250406,1,2025-04-06,2025,4,6,144.260833740234,67.0481262207031,29.5283737182617,18.5305419921875,3.64009246826172,"Hessen",150,9,49.9167,"Rhein-Main-Tiefland ","Schaafheim",96
9450,2024,10,311,5,20240408,1,2024-04-08,2024,4,8,116.940505981445,91.9046325683594,74.5456619262695,14.4509994506836,5.31514434814453,"Hessen",160,9.1,49.75,"Odenwald, Spessart und Südrhön","Haingrund ",98
9455,2023,10,311,5,20230423,1,2023-04-23,2023,4,23,111.453651428223,96.1118469238281,83.9909439086914,13.417561340332,3.92946395874023,"Hessen",180,9,49.7333,"Odenwald, Spessart und Südrhön","König, Bad",113
9455,2024,10,311,5,20240406,1,2024-04-06,2024,4,6,117.057952880859,89.1118469238281,73.9164886474609,16.217561340332,5.68154945373535,"Hessen",180,9,49.7333,"Odenwald, Spessart und Südrhön","König, Bad",96
9456,2023,10,311,5,20230411,1,2023-04-11,2023,4,11,109.541458129883,95.8921051025391,92.613899230957,13.8737564086914,3.80423698425293,"Hessen",210,9,49.6833,"Odenwald, Spessart und Südrhön","Michelstadt (Ph)",101
9456,2024,10,311,5,20240320,1,2024-03-20,2024,3,20,116.399803161621,88.52197265625,80.5713729858398,16.721630859375,5.40423698425293,"Hessen",210,9,49.6833,"Odenwald, Spessart und Südrhön","Michelstadt (Ph)",79
9461,2023,10,311,5,20230421,1,2023-04-21,2023,4,21,112.646995544434,96.1883087158203,96.4906692504883,13.5528259277344,3.84363250732422,"Hessen",210,8.8333,49.7167,"Odenwald, Spessart und Südrhön","Reichelsheim",111
9461,2024,10,311,5,20240405,1,2024-04-05,2024,4,5,117.817481994629,89.1883087158203,92.9394607543945,16.2808090209961,5.37161560058594,"Hessen",210,8.8333,49.7167,"Odenwald, Spessart und Südrhön","Reichelsheim",95
9480,2023,10,311,5,20230427,1,2023-04-27,2023,4,27,107.283897399902,97,59.5224990844727,12.7283157348633,3.30943870544434,"Hessen",240,8.75,50.5833,"Westhessiches Bergland","Annerod ",117
9480,2024,10,311,5,20240420,1,2024-04-20,2024,4,20,116.615562438965,92.8091506958008,44.616886138916,15.3188766479492,4.90943870544434,"Hessen",240,8.75,50.5833,"Westhessiches Bergland","Annerod ",110
9488,2023,10,311,5,20230427,1,2023-04-27,2023,4,27,107.713912963867,95.7771987915039,61.3548049926758,13.192121887207,3.76451950073242,"Hessen",200,8.9693,50.516,"Westhessiches Bergland","Laubach ",117
9488,2024,10,311,5,20240407,1,2024-04-07,2024,4,7,117.529945373535,90.208740234375,54.9697036743164,15.8129486083984,5.5546012878418,"Hessen",200,8.9693,50.516,"Westhessiches Bergland","Laubach ",97
9489,2023,10,311,5,20230501,1,2023-05-01,2023,5,1,108.318298339844,96,53.8633575439453,13.4100631713867,3.7934196472168,"Hessen",172,8.6833,50.5333,"Westhessiches Bergland","Leihgestern ",121
9489,2024,10,311,5,20240409,1,2024-04-09,2024,4,9,116.640899658203,91.0301284790039,41.8993644714355,15.9100631713867,5.2934196472168,"Hessen",172,8.6833,50.5333,"Westhessiches Bergland","Leihgestern ",99
9490,2023,10,311,5,20230429,1,2023-04-29,2023,4,29,108.563117980957,96,55.8145027160645,13.2877746582031,3.81471099853516,"Hessen",170,8.8167,50.5167,"Westhessiches Bergland","Lich (Ph) ",119
9490,2024,10,311,5,20240407,1,2024-04-07,2024,4,7,117.723182678223,91,45.8257026672363,15.8877746582031,5.51471099853516,"Hessen",170,8.8167,50.5167,"Westhessiches Bergland","Lich (Ph) ",97
9499,2023,10,311,5,20230417,1,2023-04-17,2023,4,17,117.296676635742,94,56.6302223205566,14.7,4.5170955657959,"Hessen",90,8.4833,49.75,"Nördliches Oberrheintiefland","Gernsheim (Ph)",107
9499,2024,10,311,5,20240330,1,2024-03-30,2024,3,30,121.973670959473,88,40.8713836669922,17.3,6,"Hessen",90,8.4833,49.75,"Nördliches Oberrheintiefland","Gernsheim (Ph)",89
9502,2023,10,311,5,20230416,1,2023-04-16,2023,4,16,112.539825439453,94,50.0590591430664,14.3942749023437,4.69427452087402,"Hessen",100,8.5685,49.9953,"Rhein-Main-Tiefland ","Walldorf",106
9502,2024,10,311,5,20240410,1,2024-04-10,2024,4,10,117.977874755859,88.0576553344727,36.0285377502441,17.0942749023437,5.88836860656738,"Hessen",100,8.5685,49.9953,"Rhein-Main-Tiefland ","Walldorf",100
9502,2025,1,311,5,20250411,1,2025-04-11,2025,4,11,145.608901977539,67,24,19.0942749023437,5.48854866027832,"Hessen",100,8.5685,49.9953,"Rhein-Main-Tiefland ","Walldorf",101
9504,2024,10,311,5,20240410,1,2024-04-10,2024,4,10,120.428581237793,90.3088531494141,57.2125358581543,15.3922927856445,4.76774139404297,"Hessen",270,9.45,50.6333,"Osthessisches Bergland","Angersbach",100
9504,2025,1,311,5,20250416,1,2025-04-16,2025,4,16,146.220153808594,68.0868606567383,32.0385360717773,17.4564956665039,3.42324409484863,"Hessen",270,9.45,50.6333,"Osthessisches Bergland","Angersbach",106
9505,2023,10,311,5,20230511,1,2023-05-11,2023,5,11,106.108489990234,101.473899841309,91.7707824707031,10.4423439025879,2.40165729522705,"Hessen",460,9.3167,50.4667,"Osthessisches Bergland","Bermuthshain",131
9505,2024,10,311,5,20240426,1,2024-04-26,2024,4,26,119.629753112793,95.4738998413086,83.9408798217773,13.2423446655273,4.30165710449219,"Hessen",460,9.3167,50.4667,"Osthessisches Bergland","Bermuthshain",116
9522,2023,10,311,5,20230421,1,2023-04-21,2023,4,21,111.585823059082,94,54.286922454834,14.3213821411133,4.27094955444336,"Hessen",110,8.9333,50.05,"Rhein-Main-Tiefland ","Froschhausen",111
9522,2024,10,311,5,20240403,1,2024-04-03,2024,4,3,116.448219299316,87,37.6140098571777,16.9005065917969,5.87094955444336,"Hessen",110,8.9333,50.05,"Rhein-Main-Tiefland ","Froschhausen",93
9527,2025,1,311,5,20250409,1,2025-04-09,2025,4,9,145.681838989258,66,35.6389274597168,18.9755661010742,5.47556648254394,"Hessen",110,8.8305,50.125,"Rhein-Main-Tiefland ","Mühlheim am Main",99
9530,2023,10,311,5,20230418,1,2023-04-18,2023,4,18,111.496070861816,94,55.8147659301758,14.491943359375,4.391943359375,"Hessen",110,8.9167,50.1167,"Rhein-Main-Tiefland ","Hanau-Steinheim ",108
9530,2024,10,311,5,20240406,1,2024-04-06,2024,4,6,117.899154663086,87,38.8147659301758,17.0903198242187,5.991943359375,"Hessen",110,8.9167,50.1167,"Rhein-Main-Tiefland ","Hanau-Steinheim ",96
9533,2023,10,311,5,20230422,1,2023-04-22,2023,4,22,110.711578369141,94.7081985473633,40.6364936828613,12.8124755859375,3.21247520446777,"Hessen",170,9.4704,51.2983,"Westhessiches Bergland","Kassel (Botanischer Garten) ",112
9533,2024,10,311,5,20240406,1,2024-04-06,2024,4,6,111.997055053711,90.7081985473633,52.0415840148926,15.8124755859375,5.71247520446777,"Hessen",170,9.4704,51.2983,"Westhessiches Bergland","Kassel (Botanischer Garten) ",96
9533,2025,1,311,5,20250413,1,2025-04-13,2025,4,13,151.138244628906,66.7081985473633,43.4466743469238,17.7124755859375,4.7529842376709,"Hessen",170,9.4704,51.2983,"Westhessiches Bergland","Kassel (Botanischer Garten) ",103
9534,2023,10,311,5,20230430,1,2023-04-30,2023,4,30,105.14037322998,98.007926940918,68.2848587036133,12.4614334106445,2.47145156860352,"Hessen",200,8.7833,50.8167,"Westhessiches Bergland","Marburg ",120
9534,2024,10,311,5,20240408,1,2024-04-08,2024,4,8,115.154945373535,94.1011734008789,44.185302734375,15.0614334106445,4.37145156860352,"Hessen",200,8.7833,50.8167,"Westhessiches Bergland","Marburg ",98
9534,2025,1,311,5,20250412,1,2025-04-12,2025,4,12,148.250045776367,68.0086059570312,43.1859283447266,17.3614334106445,2.97211093902588,"Hessen",200,8.7833,50.8167,"Westhessiches Bergland","Marburg ",102
9550,2023,10,311,5,20230504,1,2023-05-04,2023,5,4,102.421966552734,98,50.9029541015625,12.6086494445801,2.35363121032715,"Hessen",250,8.7333,50.9833,"Westhessiches Bergland","Burgwald-Ernsthausen",124
9550,2024,10,311,5,20240409,1,2024-04-09,2024,4,9,110.089019775391,95.4532012939453,38.9082298278809,15.1086486816406,4.65363121032715,"Hessen",250,8.7333,50.9833,"Westhessiches Bergland","Burgwald-Ernsthausen",99
9550,2025,1,311,5,20250416,1,2025-04-16,2025,4,16,147.220977783203,68.0050811767578,50.3570671081543,17.6086486816406,3.19851493835449,"Hessen",250,8.7333,50.9833,"Westhessiches Bergland","Burgwald-Ernsthausen",106
9571,2023,10,311,5,20230430,1,2023-04-30,2023,4,30,107.903961181641,96,53.4476852416992,12.6797348022461,2.97776527404785,"Hessen",215,9.2667,50.9833,"Westhessiches Bergland","Neuenhain ",120
9571,2024,10,311,5,20240412,1,2024-04-12,2024,4,12,115.000457763672,91.9905242919922,46.2177734375,15.4797348022461,5.20075607299805,"Hessen",215,9.2667,50.9833,"Westhessiches Bergland","Neuenhain ",102
9582,2024,10,311,5,20240408,1,2024-04-08,2024,4,8,123.06413269043,92.2848815917969,68.0546646118164,14.6040451049805,4.00502662658691,"Hessen",340,9.5667,50.5,"Osthessisches Bergland","Giesel",98
9593,2023,10,311,5,20230504,1,2023-05-04,2023,5,4,110.965423583984,97.3618850708008,59.4906158447266,12.1489219665527,2.45093841552734,"Hessen",310,9.7667,50.5667,"Osthessisches Bergland","Margretenhaun ",124
9593,2024,10,311,5,20240409,1,2024-04-09,2024,4,9,122.525169372559,89.6596145629883,64.6834106445312,15.3489212036133,4.31683807373047,"Hessen",310,9.7667,50.5667,"Osthessisches Bergland","Margretenhaun ",99
9604,2023,10,311,5,20230505,1,2023-05-05,2023,5,5,110.298233032227,98.0986175537109,60.800365447998,11.6647117614746,2.47983512878418,"Hessen",370,10.0167,50.6333,"Osthessisches Bergland","Tann",125
9604,2024,10,311,5,20240413,1,2024-04-13,2024,4,13,123.15599822998,90.1157531738281,68.3003082275391,14.8647109985352,4.67983512878418,"Hessen",370,10.0167,50.6333,"Osthessisches Bergland","Tann",103
9607,2023,10,311,5,20230509,1,2023-05-09,2023,5,9,108.976089477539,103.79035949707,86.9890975952148,9.63970260620117,1.91984462738037,"Hessen",560,10.0167,50.5,"Osthessisches Bergland","Wüstensachsen ",129
9607,2024,10,311,5,20240414,1,2024-04-14,2024,4,14,123.693954467773,96.7976837158203,102.142189025879,13.0397033691406,4.34116134643555,"Hessen",560,10.0167,50.5,"Osthessisches Bergland","Wüstensachsen ",104
9610,2023,10,311,5,20230429,1,2023-04-29,2023,4,29,107.033226013184,95.7808151245117,48.3327331542969,12.8885498046875,3.25792350769043,"Hessen",220,9.7,50.8667,"Osthessisches Bergland","Hersfeld, Bad (Beob.-Stelle 1)",119
9610,2024,10,311,5,20240410,1,2024-04-10,2024,4,10,119.174308776855,88.7808151245117,57.5176658630371,15.9885498046875,5.1436466217041,"Hessen",220,9.7,50.8667,"Osthessisches Bergland","Hersfeld, Bad (Beob.-Stelle 1)",100
9618,2023,10,311,5,20230427,1,2023-04-27,2023,4,27,114.695243835449,95.3502197265625,45.7087860107422,12.528426361084,2.86395492553711,"Hessen",180,9.4167,51.45,"Westhessiches Bergland","Grebenstein (Ph)",117
9618,2024,10,311,5,20240406,1,2024-04-06,2024,4,6,110.233520507812,93.0058746337891,57.0658645629883,15.4284255981445,5.56395492553711,"Hessen",180,9.4167,51.45,"Westhessiches Bergland","Grebenstein (Ph)",96
9619,2023,10,311,5,20230504,1,2023-05-04,2023,5,4,115.542831420898,95.7336807250977,47.7386665344238,12.4208770751953,2.69005870819092,"Hessen",150,9.25,51.4833,"Oberes Weserbergland","Haueda",124
9619,2024,10,311,5,20240410,1,2024-04-10,2024,4,10,108.206024169922,94.1343765258789,66.4247589111328,15.2208770751953,5.55809593200684,"Hessen",150,9.25,51.4833,"Oberes Weserbergland","Haueda",100
9621,2023,10,311,5,20230504,1,2023-05-04,2023,5,4,112.938735961914,96.6919784545898,43.3620872497559,11.994556427002,2.69455623626709,"Hessen",260,9.4667,51.4,"Westhessiches Bergland","Espenau-Hohenkirchen",124
9621,2024,10,311,5,20240408,1,2024-04-08,2024,4,8,111.320953369141,94.3623886108398,60.2471618652344,14.8945556640625,5.19455642700195,"Hessen",260,9.4667,51.4,"Westhessiches Bergland","Espenau-Hohenkirchen",98
9621,2025,1,311,5,20250415,1,2025-04-15,2025,4,15,150.954360961914,68,57.2011909484863,16.7945556640625,3.99455642700195,"Hessen",260,9.4667,51.4,"Westhessiches Bergland","Espenau-Hohenkirchen",105
9634,2023,10,311,5,20230508,1,2023-05-08,2023,5,8,108.774276733398,99.0897827148438,60.7018089294434,11.5021171569824,2.41689491271973,"Hessen",370,9.8167,50.75,"Osthessisches Bergland","Leibolz ",128
9634,2024,10,311,5,20240415,1,2024-04-15,2024,4,15,122.366119384766,92.2775573730469,63.7018089294434,14.7021179199219,4.41689491271973,"Hessen",370,9.8167,50.75,"Osthessisches Bergland","Leibolz ",105
9646,2023,10,311,5,20230429,1,2023-04-29,2023,4,29,110.38606262207,95.3486251831055,46.5255241394043,12.3297454833984,2.98042621612549,"Hessen",190,9.6,51.2833,"Westhessiches Bergland","Niederkaufungen ",119
9646,2024,10,311,5,20240408,1,2024-04-08,2024,4,8,112.361862182617,91.3486251831055,63.8659515380859,15.3297454833984,5.51527671813965,"Hessen",190,9.6,51.2833,"Westhessiches Bergland","Niederkaufungen ",98
9647,2025,1,311,5,20250427,1,2025-04-27,2025,4,27,148.953338623047,67.461555480957,48.1678657531738,17.1125106811523,3.93355331420898,"Hessen",220,9.6333,51.2833,"Westhessiches Bergland","Oberkaufungen ",117
9668,2023,10,311,5,20230420,1,2023-04-20,2023,4,20,105.404853820801,96.2087936401367,59.627498626709,13.1503799438477,3.34185562133789,"Hessen",180,8.7,50.7333,"Westhessiches Bergland","Niederwalgern ",110
9668,2024,10,311,5,20240412,1,2024-04-12,2024,4,12,114.889869689941,92.5027770996094,43.2407531738281,15.6503799438477,5.14185562133789,"Hessen",180,8.7,50.7333,"Westhessiches Bergland","Niederwalgern ",102
9680,2023,10,311,5,20230504,1,2023-05-04,2023,5,4,108.649589538574,100.276626586914,62.1754837036133,10.7273773193359,1.78245162963867,"Hessen",380,9.6667,51.1667,"Osthessisches Bergland","Günsterode",124
9680,2024,10,311,5,20240425,1,2024-04-25,2024,4,25,114.057006835938,96.2766265869141,77.244384765625,13.7948455810547,4.34991989135742,"Hessen",380,9.6667,51.1667,"Osthessisches Bergland","Günsterode",115
9697,2023,10,311,5,20230427,1,2023-04-27,2023,4,27,108.22900390625,99.8875350952148,60.7476081848145,11.2975471496582,2.31395606994629,"Hessen",370,9.5333,50.9833,"Osthessisches Bergland","Gläserbach",117
9697,2024,10,311,5,20240421,1,2024-04-21,2024,4,21,117.502082824707,95,56.536319732666,14.1975479125977,4.61395606994629,"Hessen",370,9.5333,50.9833,"Osthessisches Bergland","Gläserbach",111
9698,2023,10,311,5,20230502,1,2023-05-02,2023,5,2,109.161598205566,97.0612869262695,54.6060523986816,11.6435928344727,1.92696495056152,"Hessen",330,9.9333,51.0167,"Osthessisches Bergland","Nentershausen ",122
9706,2023,10,311,5,20230503,1,2023-05-03,2023,5,3,108.486251831055,96.9952545166016,57.606819152832,11.9401924133301,2.32623901367187,"Hessen",230,9.8667,50.95,"Osthessisches Bergland","Ronshausen",123
9706,2024,10,311,5,20240409,1,2024-04-09,2024,4,9,120.410583496094,90.9300842285156,63.606819152832,15.1401931762695,4.92621192932129,"Hessen",230,9.8667,50.95,"Osthessisches Bergland","Ronshausen",99
9719,2024,10,311,5,20240414,1,2024-04-14,2024,4,14,102.578437805176,102.962036132812,70.405403137207,13.0342102050781,4.22150535583496,"Hessen",550,8.7333,51.3167,"Bergisch-Sauerländisches Gebirge","Deisfeld",104
9730,2023,10,311,5,20230502,1,2023-05-02,2023,5,2,105.992942810059,98.460693359375,51,12.1412986755371,2.3456958770752,"Hessen",290,8.9,51.3333,"Westhessiches Bergland","Twistetal-Mühlhausen (Ph) ",122
9730,2024,10,311,5,20240408,1,2024-04-08,2024,4,8,105.785903930664,98,49.5807113647461,14.837532043457,4.9456958770752,"Hessen",290,8.9,51.3333,"Westhessiches Bergland","Twistetal-Mühlhausen (Ph) ",98
9732,2023,10,311,5,20230430,1,2023-04-30,2023,4,30,111.289093017578,98.4968872070312,49.7984733581543,11.698210144043,2.17805728912354,"Hessen",290,9.0167,51.4667,"Westhessiches Bergland","Rhoden",120
9732,2024,10,311,5,20240408,1,2024-04-08,2024,4,8,105.743156433105,97.7977600097656,58.0999145507812,14.498210144043,4.97805709838867,"Hessen",290,9.0167,51.4667,"Westhessiches Bergland","Rhoden",98
9732,2025,1,311,5,20250412,1,2025-04-12,2025,4,12,148.821640014648,68.9237289428711,66.3193435668945,16.4906021118164,3.27805709838867,"Hessen",290,9.0167,51.4667,"Westhessiches Bergland","Rhoden",102
9734,2023,10,311,5,20230504,1,2023-05-04,2023,5,4,105.843437194824,99.949577331543,50.4080810546875,11.0839424133301,1.96905879974365,"Hessen",360,9,51.25,"Westhessiches Bergland","Sachsenhausen ",124
9734,2024,10,311,5,20240415,1,2024-04-15,2024,4,15,108.413482666016,98.949577331543,51.4080810546875,13.7839431762695,4.46905899047852,"Hessen",360,9,51.25,"Westhessiches Bergland","Sachsenhausen ",105
